"","dateRep","day","month","year","cases","deaths","country","popData2019","continentExp"
"32374","15/09/2020",15,9,2020,547,5,"Lebanon",6855709,"Asia"
"32375","14/09/2020",14,9,2020,641,2,"Lebanon",6855709,"Asia"
"32376","13/09/2020",13,9,2020,686,10,"Lebanon",6855709,"Asia"
"32377","12/09/2020",12,9,2020,546,10,"Lebanon",6855709,"Asia"
"32378","11/09/2020",11,9,2020,560,7,"Lebanon",6855709,"Asia"
"32379","10/09/2020",10,9,2020,553,5,"Lebanon",6855709,"Asia"
"32380","09/09/2020",9,9,2020,498,7,"Lebanon",6855709,"Asia"
"32381","08/09/2020",8,9,2020,400,9,"Lebanon",6855709,"Asia"
"32382","07/09/2020",7,9,2020,415,4,"Lebanon",6855709,"Asia"
"32383","06/09/2020",6,9,2020,521,4,"Lebanon",6855709,"Asia"
"32384","05/09/2020",5,9,2020,527,4,"Lebanon",6855709,"Asia"
"32385","04/09/2020",4,9,2020,588,2,"Lebanon",6855709,"Asia"
"32386","03/09/2020",3,9,2020,598,6,"Lebanon",6855709,"Asia"
"32387","02/09/2020",2,9,2020,469,4,"Lebanon",6855709,"Asia"
"32388","01/09/2020",1,9,2020,438,7,"Lebanon",6855709,"Asia"
"32389","31/08/2020",31,8,2020,595,5,"Lebanon",6855709,"Asia"
"32390","30/08/2020",30,8,2020,662,7,"Lebanon",6855709,"Asia"
"32391","29/08/2020",29,8,2020,676,2,"Lebanon",6855709,"Asia"
"32392","28/08/2020",28,8,2020,689,7,"Lebanon",6855709,"Asia"
"32393","27/08/2020",27,8,2020,561,1,"Lebanon",6855709,"Asia"
"32394","26/08/2020",26,8,2020,532,12,"Lebanon",6855709,"Asia"
"32395","25/08/2020",25,8,2020,964,5,"Lebanon",6855709,"Asia"
"32396","24/08/2020",24,8,2020,0,0,"Lebanon",6855709,"Asia"
"32397","23/08/2020",23,8,2020,611,5,"Lebanon",6855709,"Asia"
"32398","22/08/2020",22,8,2020,628,3,"Lebanon",6855709,"Asia"
"32399","21/08/2020",21,8,2020,605,4,"Lebanon",6855709,"Asia"
"32400","20/08/2020",20,8,2020,1010,4,"Lebanon",6855709,"Asia"
"32401","19/08/2020",19,8,2020,0,0,"Lebanon",6855709,"Asia"
"32402","18/08/2020",18,8,2020,456,2,"Lebanon",6855709,"Asia"
"32403","17/08/2020",17,8,2020,439,6,"Lebanon",6855709,"Asia"
"32404","16/08/2020",16,8,2020,397,3,"Lebanon",6855709,"Asia"
"32405","15/08/2020",15,8,2020,334,2,"Lebanon",6855709,"Asia"
"32406","14/08/2020",14,8,2020,298,3,"Lebanon",6855709,"Asia"
"32407","13/08/2020",13,8,2020,292,2,"Lebanon",6855709,"Asia"
"32408","12/08/2020",12,8,2020,309,7,"Lebanon",6855709,"Asia"
"32409","11/08/2020",11,8,2020,295,4,"Lebanon",6855709,"Asia"
"32410","10/08/2020",10,8,2020,294,0,"Lebanon",6855709,"Asia"
"32411","09/08/2020",9,8,2020,272,6,"Lebanon",6855709,"Asia"
"32412","08/08/2020",8,8,2020,279,0,"Lebanon",6855709,"Asia"
"32413","07/08/2020",7,8,2020,255,2,"Lebanon",6855709,"Asia"
"32414","06/08/2020",6,8,2020,355,3,"Lebanon",6855709,"Asia"
"32415","05/08/2020",5,8,2020,0,0,"Lebanon",6855709,"Asia"
"32416","04/08/2020",4,8,2020,177,3,"Lebanon",6855709,"Asia"
"32417","03/08/2020",3,8,2020,155,1,"Lebanon",6855709,"Asia"
"32418","02/08/2020",2,8,2020,175,0,"Lebanon",6855709,"Asia"
"32419","01/08/2020",1,8,2020,221,4,"Lebanon",6855709,"Asia"
"32420","31/07/2020",31,7,2020,129,2,"Lebanon",6855709,"Asia"
"32421","30/07/2020",30,7,2020,182,1,"Lebanon",6855709,"Asia"
"32422","29/07/2020",29,7,2020,141,3,"Lebanon",6855709,"Asia"
"32423","28/07/2020",28,7,2020,132,0,"Lebanon",6855709,"Asia"
"32424","27/07/2020",27,7,2020,168,4,"Lebanon",6855709,"Asia"
"32425","26/07/2020",26,7,2020,175,1,"Lebanon",6855709,"Asia"
"32426","25/07/2020",25,7,2020,147,3,"Lebanon",6855709,"Asia"
"32427","24/07/2020",24,7,2020,156,0,"Lebanon",6855709,"Asia"
"32428","23/07/2020",23,7,2020,124,2,"Lebanon",6855709,"Asia"
"32429","22/07/2020",22,7,2020,75,0,"Lebanon",6855709,"Asia"
"32430","21/07/2020",21,7,2020,46,1,"Lebanon",6855709,"Asia"
"32431","20/07/2020",20,7,2020,84,0,"Lebanon",6855709,"Asia"
"32432","19/07/2020",19,7,2020,75,0,"Lebanon",6855709,"Asia"
"32433","18/07/2020",18,7,2020,101,0,"Lebanon",6855709,"Asia"
"32434","17/07/2020",17,7,2020,57,2,"Lebanon",6855709,"Asia"
"32435","16/07/2020",16,7,2020,91,1,"Lebanon",6855709,"Asia"
"32436","15/07/2020",15,7,2020,32,1,"Lebanon",6855709,"Asia"
"32437","14/07/2020",14,7,2020,85,0,"Lebanon",6855709,"Asia"
"32438","13/07/2020",13,7,2020,166,0,"Lebanon",6855709,"Asia"
"32439","12/07/2020",12,7,2020,86,0,"Lebanon",6855709,"Asia"
"32440","11/07/2020",11,7,2020,71,0,"Lebanon",6855709,"Asia"
"32441","10/07/2020",10,7,2020,65,0,"Lebanon",6855709,"Asia"
"32442","09/07/2020",9,7,2020,39,0,"Lebanon",6855709,"Asia"
"32443","08/07/2020",8,7,2020,22,0,"Lebanon",6855709,"Asia"
"32444","07/07/2020",7,7,2020,12,0,"Lebanon",6855709,"Asia"
"32445","06/07/2020",6,7,2020,18,1,"Lebanon",6855709,"Asia"
"32446","05/07/2020",5,7,2020,25,0,"Lebanon",6855709,"Asia"
"32447","04/07/2020",4,7,2020,34,0,"Lebanon",6855709,"Asia"
"32448","03/07/2020",3,7,2020,8,1,"Lebanon",6855709,"Asia"
"32449","02/07/2020",2,7,2020,10,0,"Lebanon",6855709,"Asia"
"32450","01/07/2020",1,7,2020,33,0,"Lebanon",6855709,"Asia"
"32451","30/06/2020",30,6,2020,5,0,"Lebanon",6855709,"Asia"
"32452","29/06/2020",29,6,2020,21,1,"Lebanon",6855709,"Asia"
"32453","28/06/2020",28,6,2020,22,0,"Lebanon",6855709,"Asia"
"32454","27/06/2020",27,6,2020,35,0,"Lebanon",6855709,"Asia"
"32455","26/06/2020",26,6,2020,18,0,"Lebanon",6855709,"Asia"
"32456","25/06/2020",25,6,2020,22,1,"Lebanon",6855709,"Asia"
"32457","24/06/2020",24,6,2020,19,0,"Lebanon",6855709,"Asia"
"32458","23/06/2020",23,6,2020,16,0,"Lebanon",6855709,"Asia"
"32459","22/06/2020",22,6,2020,51,0,"Lebanon",6855709,"Asia"
"32460","21/06/2020",21,6,2020,26,0,"Lebanon",6855709,"Asia"
"32461","20/06/2020",20,6,2020,15,0,"Lebanon",6855709,"Asia"
"32462","19/06/2020",19,6,2020,6,0,"Lebanon",6855709,"Asia"
"32463","18/06/2020",18,6,2020,16,0,"Lebanon",6855709,"Asia"
"32464","17/06/2020",17,6,2020,9,0,"Lebanon",6855709,"Asia"
"32465","16/06/2020",16,6,2020,18,0,"Lebanon",6855709,"Asia"
"32466","15/06/2020",15,6,2020,4,0,"Lebanon",6855709,"Asia"
"32467","14/06/2020",14,6,2020,20,1,"Lebanon",6855709,"Asia"
"32468","13/06/2020",13,6,2020,20,0,"Lebanon",6855709,"Asia"
"32469","12/06/2020",12,6,2020,14,1,"Lebanon",6855709,"Asia"
"32470","11/06/2020",11,6,2020,20,0,"Lebanon",6855709,"Asia"
"32471","10/06/2020",10,6,2020,18,0,"Lebanon",6855709,"Asia"
"32472","09/06/2020",9,6,2020,19,0,"Lebanon",6855709,"Asia"
"32473","08/06/2020",8,6,2020,11,1,"Lebanon",6855709,"Asia"
"32474","07/06/2020",7,6,2020,8,1,"Lebanon",6855709,"Asia"
"32475","06/06/2020",6,6,2020,6,0,"Lebanon",6855709,"Asia"
"32476","05/06/2020",5,6,2020,50,1,"Lebanon",6855709,"Asia"
"32477","04/06/2020",4,6,2020,14,0,"Lebanon",6855709,"Asia"
"32478","03/06/2020",3,6,2020,9,0,"Lebanon",6855709,"Asia"
"32479","02/06/2020",2,6,2020,13,0,"Lebanon",6855709,"Asia"
"32480","01/06/2020",1,6,2020,29,1,"Lebanon",6855709,"Asia"
"32481","31/05/2020",31,5,2020,19,0,"Lebanon",6855709,"Asia"
"32482","30/05/2020",30,5,2020,4,0,"Lebanon",6855709,"Asia"
"32483","29/05/2020",29,5,2020,7,0,"Lebanon",6855709,"Asia"
"32484","28/05/2020",28,5,2020,21,0,"Lebanon",6855709,"Asia"
"32485","27/05/2020",27,5,2020,21,0,"Lebanon",6855709,"Asia"
"32486","26/05/2020",26,5,2020,5,0,"Lebanon",6855709,"Asia"
"32487","25/05/2020",25,5,2020,17,0,"Lebanon",6855709,"Asia"
"32488","24/05/2020",24,5,2020,11,0,"Lebanon",6855709,"Asia"
"32489","23/05/2020",23,5,2020,62,0,"Lebanon",6855709,"Asia"
"32490","22/05/2020",22,5,2020,63,0,"Lebanon",6855709,"Asia"
"32491","21/05/2020",21,5,2020,7,0,"Lebanon",6855709,"Asia"
"32492","20/05/2020",20,5,2020,23,0,"Lebanon",6855709,"Asia"
"32493","19/05/2020",19,5,2020,20,0,"Lebanon",6855709,"Asia"
"32494","18/05/2020",18,5,2020,9,0,"Lebanon",6855709,"Asia"
"32495","17/05/2020",17,5,2020,11,0,"Lebanon",6855709,"Asia"
"32496","16/05/2020",16,5,2020,5,0,"Lebanon",6855709,"Asia"
"32497","15/05/2020",15,5,2020,8,0,"Lebanon",6855709,"Asia"
"32498","14/05/2020",14,5,2020,8,0,"Lebanon",6855709,"Asia"
"32499","13/05/2020",13,5,2020,11,0,"Lebanon",6855709,"Asia"
"32500","12/05/2020",12,5,2020,14,0,"Lebanon",6855709,"Asia"
"32501","11/05/2020",11,5,2020,36,0,"Lebanon",6855709,"Asia"
"32502","10/05/2020",10,5,2020,13,0,"Lebanon",6855709,"Asia"
"32503","09/05/2020",9,5,2020,12,1,"Lebanon",6855709,"Asia"
"32504","08/05/2020",8,5,2020,34,0,"Lebanon",6855709,"Asia"
"32505","07/05/2020",7,5,2020,9,0,"Lebanon",6855709,"Asia"
"32506","06/05/2020",6,5,2020,1,0,"Lebanon",6855709,"Asia"
"32507","05/05/2020",5,5,2020,3,0,"Lebanon",6855709,"Asia"
"32508","04/05/2020",4,5,2020,4,0,"Lebanon",6855709,"Asia"
"32509","03/05/2020",3,5,2020,4,1,"Lebanon",6855709,"Asia"
"32510","02/05/2020",2,5,2020,4,0,"Lebanon",6855709,"Asia"
"32511","01/05/2020",1,5,2020,4,0,"Lebanon",6855709,"Asia"
"32512","30/04/2020",30,4,2020,4,0,"Lebanon",6855709,"Asia"
"32513","29/04/2020",29,4,2020,7,0,"Lebanon",6855709,"Asia"
"32514","28/04/2020",28,4,2020,3,0,"Lebanon",6855709,"Asia"
"32515","27/04/2020",27,4,2020,3,0,"Lebanon",6855709,"Asia"
"32516","26/04/2020",26,4,2020,8,2,"Lebanon",6855709,"Asia"
"32517","25/04/2020",25,4,2020,8,0,"Lebanon",6855709,"Asia"
"32518","24/04/2020",24,4,2020,6,0,"Lebanon",6855709,"Asia"
"32519","23/04/2020",23,4,2020,5,1,"Lebanon",6855709,"Asia"
"32520","22/04/2020",22,4,2020,0,0,"Lebanon",6855709,"Asia"
"32521","21/04/2020",21,4,2020,4,0,"Lebanon",6855709,"Asia"
"32522","20/04/2020",20,4,2020,1,0,"Lebanon",6855709,"Asia"
"32523","19/04/2020",19,4,2020,4,0,"Lebanon",6855709,"Asia"
"32524","18/04/2020",18,4,2020,5,0,"Lebanon",6855709,"Asia"
"32525","17/04/2020",17,4,2020,5,0,"Lebanon",6855709,"Asia"
"32526","16/04/2020",16,4,2020,17,0,"Lebanon",6855709,"Asia"
"32527","15/04/2020",15,4,2020,9,1,"Lebanon",6855709,"Asia"
"32528","14/04/2020",14,4,2020,2,0,"Lebanon",6855709,"Asia"
"32529","13/04/2020",13,4,2020,11,0,"Lebanon",6855709,"Asia"
"32530","12/04/2020",12,4,2020,10,0,"Lebanon",6855709,"Asia"
"32531","11/04/2020",11,4,2020,27,1,"Lebanon",6855709,"Asia"
"32532","10/04/2020",10,4,2020,7,0,"Lebanon",6855709,"Asia"
"32533","09/04/2020",9,4,2020,27,0,"Lebanon",6855709,"Asia"
"32534","08/04/2020",8,4,2020,7,0,"Lebanon",6855709,"Asia"
"32535","07/04/2020",7,4,2020,14,1,"Lebanon",6855709,"Asia"
"32536","06/04/2020",6,4,2020,7,1,"Lebanon",6855709,"Asia"
"32537","05/04/2020",5,4,2020,26,1,"Lebanon",6855709,"Asia"
"32538","04/04/2020",4,4,2020,0,0,"Lebanon",6855709,"Asia"
"32539","03/04/2020",3,4,2020,15,4,"Lebanon",6855709,"Asia"
"32540","02/04/2020",2,4,2020,16,0,"Lebanon",6855709,"Asia"
"32541","01/04/2020",1,4,2020,17,1,"Lebanon",6855709,"Asia"
"32542","31/03/2020",31,3,2020,8,1,"Lebanon",6855709,"Asia"
"32543","30/03/2020",30,3,2020,26,2,"Lebanon",6855709,"Asia"
"32544","29/03/2020",29,3,2020,21,1,"Lebanon",6855709,"Asia"
"32545","28/03/2020",28,3,2020,23,1,"Lebanon",6855709,"Asia"
"32546","27/03/2020",27,3,2020,35,2,"Lebanon",6855709,"Asia"
"32547","26/03/2020",26,3,2020,29,0,"Lebanon",6855709,"Asia"
"32548","25/03/2020",25,3,2020,37,0,"Lebanon",6855709,"Asia"
"32549","24/03/2020",24,3,2020,19,0,"Lebanon",6855709,"Asia"
"32550","23/03/2020",23,3,2020,18,0,"Lebanon",6855709,"Asia"
"32551","22/03/2020",22,3,2020,67,0,"Lebanon",6855709,"Asia"
"32552","21/03/2020",21,3,2020,14,0,"Lebanon",6855709,"Asia"
"32553","20/03/2020",20,3,2020,16,0,"Lebanon",6855709,"Asia"
"32554","19/03/2020",19,3,2020,13,1,"Lebanon",6855709,"Asia"
"32555","18/03/2020",18,3,2020,0,0,"Lebanon",6855709,"Asia"
"32556","17/03/2020",17,3,2020,21,0,"Lebanon",6855709,"Asia"
"32557","16/03/2020",16,3,2020,6,0,"Lebanon",6855709,"Asia"
"32558","15/03/2020",15,3,2020,27,1,"Lebanon",6855709,"Asia"
"32559","13/03/2020",13,3,2020,5,0,"Lebanon",6855709,"Asia"
"32560","12/03/2020",12,3,2020,20,1,"Lebanon",6855709,"Asia"
"32561","11/03/2020",11,3,2020,0,1,"Lebanon",6855709,"Asia"
"32562","10/03/2020",10,3,2020,9,0,"Lebanon",6855709,"Asia"
"32563","09/03/2020",9,3,2020,10,0,"Lebanon",6855709,"Asia"
"32564","07/03/2020",7,3,2020,6,0,"Lebanon",6855709,"Asia"
"32565","06/03/2020",6,3,2020,3,0,"Lebanon",6855709,"Asia"
"32566","03/03/2020",3,3,2020,3,0,"Lebanon",6855709,"Asia"
"32567","02/03/2020",2,3,2020,6,0,"Lebanon",6855709,"Asia"
"32568","01/03/2020",1,3,2020,1,0,"Lebanon",6855709,"Asia"
"32569","29/02/2020",29,2,2020,0,0,"Lebanon",6855709,"Asia"
"32570","28/02/2020",28,2,2020,1,0,"Lebanon",6855709,"Asia"
"32571","27/02/2020",27,2,2020,1,0,"Lebanon",6855709,"Asia"
"32572","26/02/2020",26,2,2020,0,0,"Lebanon",6855709,"Asia"
"32573","25/02/2020",25,2,2020,0,0,"Lebanon",6855709,"Asia"
"32574","24/02/2020",24,2,2020,0,0,"Lebanon",6855709,"Asia"
"32575","23/02/2020",23,2,2020,0,0,"Lebanon",6855709,"Asia"
"32576","22/02/2020",22,2,2020,1,0,"Lebanon",6855709,"Asia"
"32577","21/02/2020",21,2,2020,0,0,"Lebanon",6855709,"Asia"
"32578","20/02/2020",20,2,2020,0,0,"Lebanon",6855709,"Asia"
"32579","19/02/2020",19,2,2020,0,0,"Lebanon",6855709,"Asia"
"32580","18/02/2020",18,2,2020,0,0,"Lebanon",6855709,"Asia"
"32581","17/02/2020",17,2,2020,0,0,"Lebanon",6855709,"Asia"
"32582","16/02/2020",16,2,2020,0,0,"Lebanon",6855709,"Asia"
"32583","15/02/2020",15,2,2020,0,0,"Lebanon",6855709,"Asia"
"32584","14/02/2020",14,2,2020,0,0,"Lebanon",6855709,"Asia"
"32585","13/02/2020",13,2,2020,0,0,"Lebanon",6855709,"Asia"
"32586","12/02/2020",12,2,2020,0,0,"Lebanon",6855709,"Asia"
"32587","11/02/2020",11,2,2020,0,0,"Lebanon",6855709,"Asia"
"32588","10/02/2020",10,2,2020,0,0,"Lebanon",6855709,"Asia"
"32589","09/02/2020",9,2,2020,0,0,"Lebanon",6855709,"Asia"
"32590","08/02/2020",8,2,2020,0,0,"Lebanon",6855709,"Asia"
"32591","07/02/2020",7,2,2020,0,0,"Lebanon",6855709,"Asia"
"32592","06/02/2020",6,2,2020,0,0,"Lebanon",6855709,"Asia"
"32593","05/02/2020",5,2,2020,0,0,"Lebanon",6855709,"Asia"
"32594","04/02/2020",4,2,2020,0,0,"Lebanon",6855709,"Asia"
"32595","03/02/2020",3,2,2020,0,0,"Lebanon",6855709,"Asia"
"32596","02/02/2020",2,2,2020,0,0,"Lebanon",6855709,"Asia"
"32597","01/02/2020",1,2,2020,0,0,"Lebanon",6855709,"Asia"
"32598","31/01/2020",31,1,2020,0,0,"Lebanon",6855709,"Asia"
"32599","30/01/2020",30,1,2020,0,0,"Lebanon",6855709,"Asia"
"32600","29/01/2020",29,1,2020,0,0,"Lebanon",6855709,"Asia"
"32601","28/01/2020",28,1,2020,0,0,"Lebanon",6855709,"Asia"
"32602","27/01/2020",27,1,2020,0,0,"Lebanon",6855709,"Asia"
"32603","26/01/2020",26,1,2020,0,0,"Lebanon",6855709,"Asia"
"32604","25/01/2020",25,1,2020,0,0,"Lebanon",6855709,"Asia"
"32605","24/01/2020",24,1,2020,0,0,"Lebanon",6855709,"Asia"
"32606","23/01/2020",23,1,2020,0,0,"Lebanon",6855709,"Asia"
"32607","22/01/2020",22,1,2020,0,0,"Lebanon",6855709,"Asia"
"32608","21/01/2020",21,1,2020,0,0,"Lebanon",6855709,"Asia"
"32609","20/01/2020",20,1,2020,0,0,"Lebanon",6855709,"Asia"
"32610","19/01/2020",19,1,2020,0,0,"Lebanon",6855709,"Asia"
"32611","18/01/2020",18,1,2020,0,0,"Lebanon",6855709,"Asia"
"32612","17/01/2020",17,1,2020,0,0,"Lebanon",6855709,"Asia"
"32613","16/01/2020",16,1,2020,0,0,"Lebanon",6855709,"Asia"
"32614","15/01/2020",15,1,2020,0,0,"Lebanon",6855709,"Asia"
"32615","14/01/2020",14,1,2020,0,0,"Lebanon",6855709,"Asia"
"32616","13/01/2020",13,1,2020,0,0,"Lebanon",6855709,"Asia"
"32617","12/01/2020",12,1,2020,0,0,"Lebanon",6855709,"Asia"
"32618","11/01/2020",11,1,2020,0,0,"Lebanon",6855709,"Asia"
"32619","10/01/2020",10,1,2020,0,0,"Lebanon",6855709,"Asia"
"32620","09/01/2020",9,1,2020,0,0,"Lebanon",6855709,"Asia"
"32621","08/01/2020",8,1,2020,0,0,"Lebanon",6855709,"Asia"
"32622","07/01/2020",7,1,2020,0,0,"Lebanon",6855709,"Asia"
"32623","06/01/2020",6,1,2020,0,0,"Lebanon",6855709,"Asia"
"32624","05/01/2020",5,1,2020,0,0,"Lebanon",6855709,"Asia"
"32625","04/01/2020",4,1,2020,0,0,"Lebanon",6855709,"Asia"
"32626","03/01/2020",3,1,2020,0,0,"Lebanon",6855709,"Asia"
"32627","02/01/2020",2,1,2020,0,0,"Lebanon",6855709,"Asia"
"32628","01/01/2020",1,1,2020,0,0,"Lebanon",6855709,"Asia"
"32629","31/12/2019",31,12,2019,0,0,"Lebanon",6855709,"Asia"
"32630","11/12/2020",11,12,2020,14,0,"Lesotho",2125267,"Africa"
"32631","10/12/2020",10,12,2020,14,0,"Lesotho",2125267,"Africa"
"32632","09/12/2020",9,12,2020,0,0,"Lesotho",2125267,"Africa"
"32633","08/12/2020",8,12,2020,0,0,"Lesotho",2125267,"Africa"
"32634","07/12/2020",7,12,2020,0,0,"Lesotho",2125267,"Africa"
"32635","06/12/2020",6,12,2020,0,0,"Lesotho",2125267,"Africa"
"32636","05/12/2020",5,12,2020,5,0,"Lesotho",2125267,"Africa"
"32637","04/12/2020",4,12,2020,3,0,"Lesotho",2125267,"Africa"
"32638","03/12/2020",3,12,2020,5,0,"Lesotho",2125267,"Africa"
"32639","02/12/2020",2,12,2020,28,0,"Lesotho",2125267,"Africa"
"32640","01/12/2020",1,12,2020,0,0,"Lesotho",2125267,"Africa"
"32641","30/11/2020",30,11,2020,0,0,"Lesotho",2125267,"Africa"
"32642","29/11/2020",29,11,2020,0,0,"Lesotho",2125267,"Africa"
"32643","28/11/2020",28,11,2020,17,0,"Lesotho",2125267,"Africa"
"32644","27/11/2020",27,11,2020,0,0,"Lesotho",2125267,"Africa"
"32645","26/11/2020",26,11,2020,0,0,"Lesotho",2125267,"Africa"
"32646","25/11/2020",25,11,2020,6,0,"Lesotho",2125267,"Africa"
"32647","24/11/2020",24,11,2020,1,0,"Lesotho",2125267,"Africa"
"32648","23/11/2020",23,11,2020,0,0,"Lesotho",2125267,"Africa"
"32649","22/11/2020",22,11,2020,19,0,"Lesotho",2125267,"Africa"
"32650","21/11/2020",21,11,2020,8,0,"Lesotho",2125267,"Africa"
"32651","20/11/2020",20,11,2020,0,0,"Lesotho",2125267,"Africa"
"32652","19/11/2020",19,11,2020,17,0,"Lesotho",2125267,"Africa"
"32653","18/11/2020",18,11,2020,0,0,"Lesotho",2125267,"Africa"
"32654","17/11/2020",17,11,2020,0,0,"Lesotho",2125267,"Africa"
"32655","16/11/2020",16,11,2020,0,0,"Lesotho",2125267,"Africa"
"32656","15/11/2020",15,11,2020,0,0,"Lesotho",2125267,"Africa"
"32657","14/11/2020",14,11,2020,15,0,"Lesotho",2125267,"Africa"
"32658","13/11/2020",13,11,2020,0,0,"Lesotho",2125267,"Africa"
"32659","12/11/2020",12,11,2020,0,0,"Lesotho",2125267,"Africa"
"32660","11/11/2020",11,11,2020,59,0,"Lesotho",2125267,"Africa"
"32661","10/11/2020",10,11,2020,0,0,"Lesotho",2125267,"Africa"
"32662","09/11/2020",9,11,2020,0,0,"Lesotho",2125267,"Africa"
"32663","08/11/2020",8,11,2020,0,0,"Lesotho",2125267,"Africa"
"32664","07/11/2020",7,11,2020,4,0,"Lesotho",2125267,"Africa"
"32665","06/11/2020",6,11,2020,0,0,"Lesotho",2125267,"Africa"
"32666","05/11/2020",5,11,2020,2,0,"Lesotho",2125267,"Africa"
"32667","04/11/2020",4,11,2020,8,0,"Lesotho",2125267,"Africa"
"32668","03/11/2020",3,11,2020,6,1,"Lesotho",2125267,"Africa"
"32669","02/11/2020",2,11,2020,0,0,"Lesotho",2125267,"Africa"
"32670","01/11/2020",1,11,2020,0,0,"Lesotho",2125267,"Africa"
"32671","31/10/2020",31,10,2020,0,0,"Lesotho",2125267,"Africa"
"32672","30/10/2020",30,10,2020,0,0,"Lesotho",2125267,"Africa"
"32673","29/10/2020",29,10,2020,0,0,"Lesotho",2125267,"Africa"
"32674","28/10/2020",28,10,2020,4,0,"Lesotho",2125267,"Africa"
"32675","27/10/2020",27,10,2020,3,0,"Lesotho",2125267,"Africa"
"32676","26/10/2020",26,10,2020,6,0,"Lesotho",2125267,"Africa"
"32677","25/10/2020",25,10,2020,11,0,"Lesotho",2125267,"Africa"
"32678","24/10/2020",24,10,2020,5,0,"Lesotho",2125267,"Africa"
"32679","23/10/2020",23,10,2020,0,0,"Lesotho",2125267,"Africa"
"32680","22/10/2020",22,10,2020,85,1,"Lesotho",2125267,"Africa"
"32681","21/10/2020",21,10,2020,0,0,"Lesotho",2125267,"Africa"
"32682","20/10/2020",20,10,2020,0,0,"Lesotho",2125267,"Africa"
"32683","19/10/2020",19,10,2020,0,0,"Lesotho",2125267,"Africa"
"32684","18/10/2020",18,10,2020,0,0,"Lesotho",2125267,"Africa"
"32685","17/10/2020",17,10,2020,0,0,"Lesotho",2125267,"Africa"
"32686","16/10/2020",16,10,2020,0,0,"Lesotho",2125267,"Africa"
"32687","15/10/2020",15,10,2020,28,0,"Lesotho",2125267,"Africa"
"32688","14/10/2020",14,10,2020,0,0,"Lesotho",2125267,"Africa"
"32689","13/10/2020",13,10,2020,0,0,"Lesotho",2125267,"Africa"
"32690","12/10/2020",12,10,2020,5,0,"Lesotho",2125267,"Africa"
"32691","11/10/2020",11,10,2020,0,0,"Lesotho",2125267,"Africa"
"32692","10/10/2020",10,10,2020,14,1,"Lesotho",2125267,"Africa"
"32693","09/10/2020",9,10,2020,103,2,"Lesotho",2125267,"Africa"
"32694","08/10/2020",8,10,2020,0,0,"Lesotho",2125267,"Africa"
"32695","07/10/2020",7,10,2020,0,0,"Lesotho",2125267,"Africa"
"32696","06/10/2020",6,10,2020,3,0,"Lesotho",2125267,"Africa"
"32697","05/10/2020",5,10,2020,0,0,"Lesotho",2125267,"Africa"
"32698","04/10/2020",4,10,2020,0,0,"Lesotho",2125267,"Africa"
"32699","03/10/2020",3,10,2020,41,1,"Lesotho",2125267,"Africa"
"32700","02/10/2020",2,10,2020,44,2,"Lesotho",2125267,"Africa"
"32701","01/10/2020",1,10,2020,19,1,"Lesotho",2125267,"Africa"
"32702","30/09/2020",30,9,2020,11,0,"Lesotho",2125267,"Africa"
"32703","29/09/2020",29,9,2020,7,0,"Lesotho",2125267,"Africa"
"32704","28/09/2020",28,9,2020,0,0,"Lesotho",2125267,"Africa"
"32705","27/09/2020",27,9,2020,0,0,"Lesotho",2125267,"Africa"
"32706","26/09/2020",26,9,2020,51,0,"Lesotho",2125267,"Africa"
"32707","25/09/2020",25,9,2020,83,2,"Lesotho",2125267,"Africa"
"32708","24/09/2020",24,9,2020,0,0,"Lesotho",2125267,"Africa"
"32709","23/09/2020",23,9,2020,0,0,"Lesotho",2125267,"Africa"
"32710","22/09/2020",22,9,2020,0,0,"Lesotho",2125267,"Africa"
"32711","21/09/2020",21,9,2020,34,0,"Lesotho",2125267,"Africa"
"32712","20/09/2020",20,9,2020,63,0,"Lesotho",2125267,"Africa"
"32713","19/09/2020",19,9,2020,0,0,"Lesotho",2125267,"Africa"
"32714","18/09/2020",18,9,2020,0,0,"Lesotho",2125267,"Africa"
"32715","17/09/2020",17,9,2020,82,0,"Lesotho",2125267,"Africa"
"32716","16/09/2020",16,9,2020,0,0,"Lesotho",2125267,"Africa"
"32717","15/09/2020",15,9,2020,0,0,"Lesotho",2125267,"Africa"
"32718","14/09/2020",14,9,2020,0,0,"Lesotho",2125267,"Africa"
"32719","13/09/2020",13,9,2020,0,0,"Lesotho",2125267,"Africa"
"32720","12/09/2020",12,9,2020,81,2,"Lesotho",2125267,"Africa"
"32721","11/09/2020",11,9,2020,0,0,"Lesotho",2125267,"Africa"
"32722","10/09/2020",10,9,2020,0,0,"Lesotho",2125267,"Africa"
"32723","09/09/2020",9,9,2020,16,0,"Lesotho",2125267,"Africa"
"32724","08/09/2020",8,9,2020,0,0,"Lesotho",2125267,"Africa"
"32725","07/09/2020",7,9,2020,0,0,"Lesotho",2125267,"Africa"
"32726","06/09/2020",6,9,2020,0,0,"Lesotho",2125267,"Africa"
"32727","05/09/2020",5,9,2020,63,0,"Lesotho",2125267,"Africa"
"32728","04/09/2020",4,9,2020,0,0,"Lesotho",2125267,"Africa"
"32729","03/09/2020",3,9,2020,0,0,"Lesotho",2125267,"Africa"
"32730","02/09/2020",2,9,2020,0,0,"Lesotho",2125267,"Africa"
"32731","01/09/2020",1,9,2020,19,0,"Lesotho",2125267,"Africa"
